level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	2	1	7	3	388	581	205	41	90.847153	AQUAFRESH
5	1	2	1	7	4	935	591	91	43	96.658554	0,99
4	1	2	1	8	0	160	638	865	55	-1	
5	1	2	1	8	1	160	638	249	42	91.896744	SCHIACCIATE
5	1	2	1	8	2	433	642	203	43	79.794762	OLIV&MARI
5	1	2	1	8	3	937	651	88	42	96.807526	1,29
4	1	2	1	9	0	158	697	865	58	-1	
5	1	2	1	9	1	158	697	182	41	90.964333	CRACKERS
5	1	2	1	9	2	363	701	274	43	89.771805	OLIVIA&MARIN
5	1	2	1	9	3	936	710	87	45	96.794647	1,79
4	1	2	1	10	0	157	757	865	56	-1	
5	1	2	1	10	1	157	757	113	39	92.375710	GRISS
5	1	2	1	10	2	294	758	181	42	92.852066	POMODORO
5	1	2	1	10	3	499	762	136	41	92.089935	OL&MAR
5	1	2	1	10	4	935	770	87	43	96.490852	1,49
4	1	2	1	11	0	270	817	318	47	-1	
5	1	2	1	11	1	270	817	22	38	95.247520	8
5	1	2	1	11	2	339	828	21	27	95.824677	x
5	1	2	1	11	3	497	820	91	44	96.410950	2,99
4	1	2	1	12	0	154	874	866	57	-1	
5	1	2	1	12	1	154	874	151	40	85.136009	BONDUE.
5	1	2	1	12	2	337	878	158	41	96.055656	COCCOLE
5	1	2	1	12	3	519	880	113	41	96.558365	SPINA
5	1	2	1	12	4	906	888	114	43	96.162750	23,92
4	1	2	1	13	0	267	936	797	54	-1	
5	1	2	1	13	1	267	936	136	40	92.095383	SCONTO
5	1	2	1	13	2	426	938	135	40	92.095383	FIDATY
5	1	2	1	13	3	587	942	67	39	96.796120	30%
5	1	2	1	13	4	928	946	136	44	47.320442	7,20-S
4	1	2	1	14	0	104	1102	979	102	-1	
5	1	2	1	14	1	104	1102	138	76	96.741402	TOTALE
5	1	2	1	14	2	263	1105	93	76	38.618183	EURO
5	1	2	1	14	3	924	1117	114	87	0.000000	db,
5	1	2	1	14	4	1061	1139	22	39	78.136078	+
4	1	2	1	15	0	101	1203	933	59	-1	
5	1	2	1	15	1	101	1203	205	43	96.134781	PAGAMENTO
5	1	2	1	15	2	330	1208	135	40	96.134781	SCONTO
5	1	2	1	15	3	489	1210	91	40	96.783775	EURO
5	1	2	1	15	4	944	1218	90	44	96.418968	0,04
4	1	2	1	16	0	100	1263	934	60	-1	
5	1	2	1	16	1	100	1263	205	43	96.119835	PAGAMENTO
5	1	2	1	16	2	329	1266	109	42	95.547806	BUONI
5	1	2	1	16	3	465	1270	136	40	96.626167	SCONTO
5	1	2	1	16	4	943	1278	91	45	96.600609	9,50
4	1	2	1	17	0	99	1324	934	62	-1	
5	1	2	1	17	1	99	1324	205	40	96.457329	PAGAMENTO
5	1	2	1	17	2	327	1328	179	40	96.533432	BANCOMAT
5	1	2	1	17	3	923	1334	110	52	96.130745	16,90
4	1	2	1	18	0	96	1442	978	58	-1	
5	1	2	1	18	1	96	1442	114	39	96.776527	RESTO
5	1	2	1	18	2	940	1455	90	45	96.482246	0,00
5	1	2	1	18	3	1055	1469	19	18	66.406303	x
4	1	2	1	19	0	49	1561	1047	54	-1	
5	1	2	1	19	1	49	1561	37	39	96.701149	N.
5	1	2	1	19	2	117	1561	113	40	93.304390	CARTA
5	1	2	1	19	3	254	1563	150	43	91.764465	FIDATY:
5	1	2	1	19	4	801	1572	295	43	0.000000	00XX*XX***00
4	1	2	1	20	0	49	1685	1063	47	-1	
5	1	2	1	20	1	49	1697	290	10	3.986206	-------------
5	1	2	1	20	2	366	1685	112	39	96.407120	NUOVA
5	1	2	1	20	3	502	1686	181	41	96.962013	RACCOLTA
5	1	2	1	20	4	707	1690	111	42	93.300377	PUNTI
5	1	2	1	20	5	847	1711	265	9	90.503433	------------
4	1	2	1	21	0	46	1738	1046	56	-1	
5	1	2	1	21	1	46	1738	112	41	96.952713	SALDO
5	1	2	1	21	2	181	1740	45	39	96.625031	PUNTI
5	1	2	1	21	3	250	1742	89	40	96.458672	0.000
5	1	2	1	21	4	364	1743	111	41	96.565941	x
5	1	2	1	21	5	979	1754	113	40	90.958115	x
4	1	2	1	22	0	12	1798	1078	56	-1	
5	1	2	1	22	1	12	1803	2	2	0.000000	PUNTI
5	1	2	1	22	2	44	1798	111	42	96.134331	SPESA
5	1	2	1	22	3	181	1801	112	40	96.493057	0
5	1	2	1	22	4	318	1802	112	42	96.517914	x
5	1	2	1	22	5	1047	1815	43	39	93.195961	x
4	1	2	1	23	0	44	1860	1046	55	-1	
5	1	2	1	23	1	44	1860	201	41	91.046867	PUNTI
5	1	2	1	23	2	270	1863	134	41	92.009850	SPESA
5	1	2	1	23	3	1045	1875	45	40	95.651909	0
2	1	3	0	0	0	42	1919	1046	53	-1	
3	1	3	1	0	0	42	1919	1046	53	-1	
4	1	3	1	1	0	42	1919	1046	53	-1	
5	1	3	1	1	1	42	1919	112	38	96.909821	SALDO
5	1	3	1	1	2	179	1921	112	38	96.285919	PUNTI
5	1	3	1	1	3	315	1922	109	41	96.314751	0.000
5	1	3	1	1	4	976	1934	112	38	91.243950	x
